,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount
9723,4583,3,2005,2003,K,K.96,K.96.1,D,A,A,?,?,D,?,C,B,B,A,E,4,1.3107073999999999,0.048405199999999995,0.7269956,-0.0219024,1.5679436000000002,0.39555640000000003,0.9569439000000001,-0.5046334,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9724,4583,3,2006,2005,K,K.7,K.7.3,B,C,A,A,A,B,C,B,A,C,B,B,2,-0.3927078,-0.5222025,-0.3143194,-0.5293134,-0.1150981,-0.5600969,-0.542145,-0.3843003,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9725,4584,1,2005,2003,K,K.40,K.40.3,E,A,A,A,A,C,A,B,B,A,A,C,2,-0.7703518,-1.1101013000000002,-0.49944209999999994,-1.0367243,-1.1796368,-1.0619025,-0.2595298,-0.7272496,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9726,4584,1,2006,2003,K,K.40,K.40.3,E,A,A,A,A,C,A,B,B,C,B,B,2,-0.7703518,-1.1101013000000002,-0.49944209999999994,-1.0367243,-1.1796368,-1.0619025,-0.2595298,-0.7272496,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9727,4585,2,2006,2005,K,K.65,K.65.3,G,A,F,A,C,E,A,C,A,B,C,C,4,0.5875594,0.740051,1.236083,0.6546456,0.5271934,0.6236499,0.7603420999999999,0.148447,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9728,4585,3,2005,2005,K,K.65,K.65.3,G,A,F,A,C,E,A,C,A,A,A,E,4,0.5875594,0.740051,1.236083,0.6546456,0.5271934,0.6236499,0.7603420999999999,0.148447,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9729,4585,3,2006,2006,K,K.92,K.92.3,D,A,F,?,?,D,?,C,A,A,D,E,5,2.2909745999999998,1.4489878,1.6757493000000003,1.3819346000000001,2.3172836,1.378113,1.3870103,0.47279940000000004,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9730,4586,1,2005,1998,BW,BW.96,BW.96.0,D,?,A,?,?,C,?,B,B,A,B,C,2,0.8768186,-1.1619747999999999,-0.9622487,-1.2058613,0.8126563,-0.42674989999999996,-0.00149,-0.5784741999999999,J,1.4831301000000001,2.0211828,-0.27233720000000006,-0.2514189,0.0
9731,4586,1,2006,1998,BW,BW.96,BW.96.0,D,?,A,?,?,C,?,B,B,A,F,B,2,0.8768186,-1.1619747999999999,-0.9622487,-1.2058613,0.8126563,-0.42674989999999996,-0.00149,-0.5784741999999999,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9732,4586,2,2005,2001,BW,BW.112,BW.112.0,D,C,A,?,?,D,?,B,B,A,A,C,5,0.5634545,1.4316966999999998,1.4906267,1.4157621,0.7115549,0.41427179999999997,1.0429572,-0.47947280000000003,J,1.4831301000000001,2.0211828,-0.27233720000000006,-0.2514189,0.0
9733,4586,3,2006,2004,Y,Y.9,Y.9.0,F,C,A,C,A,C,?,B,B,C,B,C,2,-0.6337571999999999,-0.8161519,-0.7771260999999999,-0.7830189000000001,-0.608711,-1.1344246,-1.1933885,-0.7321723000000001,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9734,4586,4,2005,2004,Y,Y.9,Y.9.0,F,C,A,C,A,C,?,B,B,B,A,D,2,-0.6337571999999999,-0.8161519,-0.7771260999999999,-0.7830189000000001,-0.608711,-1.1344246,-1.1933885,-0.7321723000000001,J,1.4831301000000001,2.0211828,-0.27233720000000006,-0.2514189,0.0
9735,4586,4,2006,2002,AO,AO.7,AO.7.6,F,C,A,C,A,C,?,A,B,A,B,D,2,-0.7141069,-1.0409367,-1.2399328,-1.0874654,-0.9774339,-1.3671969,-0.9353485999999999,-0.563706,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9736,4586,5,2006,2005,Y,Y.10,Y.10.0,B,C,A,A,A,C,C,B,B,C,C,E,2,-0.6337571999999999,-0.8161519,-0.9622487,-0.7830189000000001,-0.608711,-1.0654117,-0.984499,-0.6796634,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9737,4588,1,2005,1999,BB,BB.10,BB.10.3,J,B,B,?,?,D,?,A,B,B,E,B,5,-0.31235809999999997,0.013822999999999998,0.5418729999999999,-0.0557298,-0.33514240000000006,1.6062063999999998,1.0921077,3.9077617999999994,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9738,4588,1,2006,1999,BB,BB.10,BB.10.3,J,B,B,?,?,D,?,A,B,B,F,D,5,-0.31235809999999997,0.013822999999999998,0.5418729999999999,-0.0557298,-0.33514240000000006,1.6062063999999998,1.0921077,3.9077617999999994,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9739,4590,2,2005,2004,K,K.92,K.92.3,D,A,A,?,?,D,?,C,B,A,C,D,5,2.2990096,0.9129624,1.0509603,0.8237825999999999,2.3172836,1.3313246,1.3870103,0.35902990000000007,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9740,4591,1,2005,1994,W,W.3,W.3.3,I,?,C,?,?,C,?,A,B,B,C,C,4,-0.8507016,-0.12450619999999998,-1.0085294,-0.0219024,-1.3283154,-0.7764933,0.13367379999999998,-0.538983,N,2.0546834,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9741,4591,2,2006,1994,W,W.3,W.3.3,I,?,C,?,?,C,?,A,B,B,A,B,4,-0.8507016,-0.12450619999999998,-1.0085294,-0.0219024,-1.3283154,-0.7764933,0.13367379999999998,-0.538983,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9742,4591,3,2005,1992,W,W.3,W.3.4,I,?,C,?,?,C,?,A,B,B,A,D,4,-0.8507016,0.048405199999999995,-0.3606001,-0.0219024,-1.3283154,-0.8700700000000001,0.0722357,-0.5017891999999999,N,2.0546834,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9743,4591,4,2005,1992,W,W.3,W.3.4,I,?,C,?,?,C,?,A,B,A,B,D,4,-0.8507016,0.048405199999999995,-0.3606001,-0.0219024,-1.3283154,-0.8700700000000001,0.0722357,-0.5017891999999999,N,2.0546834,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9744,4591,5,2005,1994,W,W.3,W.3.3,I,?,C,?,?,C,?,A,B,A,B,E,4,-0.8507016,-0.12450619999999998,-1.0085294,-0.0219024,-1.3283154,-0.7764933,0.13367379999999998,-0.538983,N,2.0546834,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9745,4592,1,2006,2002,BW,BW.176,BW.176.0,I,C,B,?,?,B,?,B,B,B,A,B,4,0.0813558,1.4316966999999998,0.5881536,1.3311936000000002,0.0395277,0.8482341999999998,1.1289705,0.3283997,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9746,4592,2,2005,2002,BW,BW.176,BW.176.0,I,C,B,?,?,B,?,B,B,B,A,D,4,0.0813558,1.4316966999999998,0.5881536,1.3311936000000002,0.0395277,0.8482341999999998,1.1289705,0.3283997,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9747,4592,2,2006,2003,AJ,AJ.122,AJ.122.2,D,C,A,?,?,C,?,A,B,A,B,B,4,1.1017979,0.2731901,-0.6151437,0.3163716,0.6996606,-0.3203063,0.2565499,-0.4302457,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9748,4592,3,2005,2003,AJ,AJ.122,AJ.122.2,D,C,A,?,?,C,?,A,B,C,A,C,4,1.1017979,0.2731901,-0.6151437,0.3163716,0.6996606,-0.3203063,0.2565499,-0.4302457,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9749,4593,1,2005,2002,BO,BO.35,BO.35.2,I,A,A,?,?,B,?,A,B,B,C,C,5,0.3224052,0.740051,-0.17547739999999998,0.8237825999999999,0.1406291,0.9266049000000001,0.9569439000000001,0.3601238,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
9750,4595,1,2005,1999,BO,BO.35,BO.35.0,I,A,A,?,?,B,?,A,B,A,A,B,5,0.31437020000000004,0.740051,-0.1291967,0.6546456,0.12873479999999998,0.768694,1.018382,0.3776268,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9751,4595,1,2006,1999,BO,BO.35,BO.35.0,I,A,A,?,?,B,?,A,B,A,A,D,5,0.31437020000000004,0.740051,-0.1291967,0.6546456,0.12873479999999998,0.768694,1.018382,0.3776268,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9752,4596,1,2005,1994,AJ,AJ.58,AJ.58.3,D,?,E,?,?,D,?,A,B,A,B,D,5,2.1543801,0.1348609,1.6063284,0.23180309999999998,1.6630979,0.7125478,1.4238732,-0.6536276,J,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9753,4596,1,2006,1994,AJ,AJ.58,AJ.58.3,D,?,E,?,?,D,?,A,B,A,B,C,5,2.1543801,0.1348609,1.6063284,0.23180309999999998,1.6630979,0.7125478,1.4238732,-0.6536276,J,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9754,4596,3,2005,1999,BW,BW.157,BW.157.1,I,C,A,?,?,E,?,B,B,A,A,D,5,1.5678266,1.1723295,1.0741006000000002,1.0774881,1.6868863999999997,2.0167747,1.1781209,0.7419079000000001,J,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9755,4596,3,2006,1999,BW,BW.157,BW.157.1,I,C,A,?,?,E,?,B,B,B,A,C,5,1.5678266,1.1723295,1.0741006000000002,1.0774881,1.6868863999999997,2.0167747,1.1781209,0.7419079000000001,J,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9756,4599,1,2005,2004,AU,AU.58,AU.58.0,B,A,A,A,A,C,C,A,B,A,A,C,2,-0.9792611999999999,-1.0582278999999999,-1.1010908000000001,-1.1043792,-0.8109139,-1.2560744,-0.8861981,-0.6676300000000001,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9757,4599,1,2006,2004,AU,AU.58,AU.58.0,B,A,A,A,A,C,C,A,B,B,A,D,2,-0.9792611999999999,-1.0582278999999999,-1.1010908000000001,-1.1043792,-0.8109139,-1.2560744,-0.8861981,-0.6676300000000001,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9758,4599,2,2005,1996,BV,BV.24,BV.24.2,B,?,A,A,A,D,C,B,B,A,A,B,4,-0.09541369999999999,0.3077724,0.611294,0.23180309999999998,0.6223477,-0.1542074,-0.8616229,-0.2087234,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9759,4599,2,2006,1996,BV,BV.24,BV.24.2,B,?,A,A,A,D,C,B,B,B,A,C,4,-0.09541369999999999,0.3077724,0.611294,0.23180309999999998,0.6223477,-0.1542074,-0.8616229,-0.2087234,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9760,4600,1,2005,2000,X,X.38,X.38.0,C,C,A,C,A,B,?,A,B,A,C,D,4,-0.8587365,0.048405199999999995,0.24104859999999997,-0.0219024,-0.4719267,-0.6115640999999999,-1.1811008,-0.4707214,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9761,4600,3,2005,2005,X,X.40,X.40.0,C,C,B,C,A,B,?,A,B,B,A,C,5,-0.3927078,1.950431,0.4261713,1.8386046000000003,-0.18646379999999999,-0.160056,-1.0213618,0.43232370000000003,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9762,4601,1,2005,2001,AN,AN.16,AN.16.0,F,A,A,B,A,C,?,A,B,B,F,C,2,-1.1721006999999999,-0.8161519,-0.9159681000000001,-0.8675874,-1.2034254,-1.1157092,-1.3531274,-0.48647399999999996,O,-0.2315299,-0.2661168,-0.27233720000000006,6.3888025,0.0
9763,4601,1,2006,2001,AN,AN.16,AN.16.0,F,A,A,B,A,C,?,A,B,B,A,D,2,-1.1721006999999999,-0.8161519,-0.9159681000000001,-0.8675874,-1.2034254,-1.1157092,-1.3531274,-0.48647399999999996,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9764,4601,2,2006,2007,AO,AO.1,AO.1.3,F,C,B,C,A,B,?,B,A,A,A,D,2,-0.5534074000000001,-0.3665822,-0.17547739999999998,-0.42783119999999997,-0.1983581,-0.6244309,-0.8616229,-0.1130039,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9765,4602,1,2005,1998,AJ,AJ.58,AJ.58.2,D,?,A,?,?,D,?,A,B,A,A,D,5,2.130275,0.4806838,1.4674863,0.48550859999999996,1.7641993000000002,0.5616552,1.2272713,-0.494788,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9766,4602,1,2006,1998,AJ,AJ.58,AJ.58.2,D,?,A,?,?,D,?,A,B,A,A,D,5,2.130275,0.4806838,1.4674863,0.48550859999999996,1.7641993000000002,0.5616552,1.2272713,-0.494788,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9767,4603,1,2005,2002,AJ,AJ.64,AJ.64.1,D,A,A,?,?,E,?,A,B,B,B,B,5,3.5524662000000005,0.4806838,1.8145913,0.7392141,3.2509851000000003,2.3220692,1.780214,0.4509206,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9768,4604,2,2005,2002,AJ,AJ.42,AJ.42.0,I,C,A,?,?,B,?,A,B,A,B,B,4,1.1178678999999998,0.3077724,-0.059775699999999994,0.23180309999999998,0.8780749,0.5944071,0.9077934000000001,-0.028770799999999996,B,-0.2315299,2.7836161,-0.27233720000000006,-0.2514189,0.0
9769,4605,2,2005,2000,K,K.7,K.7.6,B,A,A,A,A,B,C,C,B,A,A,C,4,-0.5453724,0.11756980000000002,-0.45316140000000005,0.3163716,-0.15672809999999998,-0.688765,-0.8984856999999999,-0.29787929999999996,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9770,4605,2,2006,2000,K,K.7,K.7.6,B,A,A,A,A,B,C,C,B,A,A,D,4,-0.5453724,0.11756980000000002,-0.45316140000000005,0.3163716,-0.15672809999999998,-0.688765,-0.8984856999999999,-0.29787929999999996,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9771,4606,1,2005,1997,AJ,AJ.58,AJ.58.2,D,?,A,?,?,D,?,A,B,C,C,C,5,2.130275,0.740051,1.4674863,0.7392141,1.7641993000000002,0.5359216,1.2272713,-0.6829451,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9772,4606,1,2006,1997,AJ,AJ.58,AJ.58.2,D,?,A,?,?,D,?,A,B,B,C,E,5,2.130275,0.740051,1.4674863,0.7392141,1.7641993000000002,0.5359216,1.2272713,-0.6829451,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9773,4606,2,2005,2001,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,A,A,C,5,2.130275,0.8265066999999999,1.6294686999999999,1.1620566,2.0675037,1.1628863,1.3747227,0.4525615,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9774,4606,2,2006,2001,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,A,A,B,5,2.130275,0.8265066999999999,1.6294686999999999,1.1620566,2.0675037,1.1628863,1.3747227,0.4525615,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9775,4606,3,2005,1982,AI,AI.13,AI.13.0,A,?,C,C,A,E,D,A,B,C,A,C,5,0.764329,-0.9026076,1.0278200000000002,-0.9521559000000002,1.7760936,0.35227709999999995,-0.9967867,-0.7014326999999999,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9776,4606,3,2006,1982,AI,AI.13,AI.13.0,A,?,C,C,A,E,D,A,B,A,B,D,5,0.764329,-0.9026076,1.0278200000000002,-0.9521559000000002,1.7760936,0.35227709999999995,-0.9967867,-0.7014326999999999,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9777,4606,4,2006,2003,AJ,AJ.40,AJ.40.3,I,C,A,?,?,B,?,A,A,C,F,B,4,0.1376007,0.39422809999999997,0.009645299999999999,0.3163716,-0.0972567,0.8178218,1.0675324,0.4038813,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9778,4607,1,2005,2004,D,D.25,D.25.4,A,C,B,A,A,E,C,A,B,B,A,B,5,0.45899979999999996,0.8956712,1.4212056,0.8068689,1.4430535,0.9149078000000002,-0.5052821,2.0814338,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9779,4608,1,2005,1986,BT,BT.1,BT.1.2,A,?,E,A,A,C,C,A,B,B,A,C,2,-0.5694773,-1.6288356000000002,-1.3787748,-1.6625313000000002,-0.9595925,-0.8560336,-0.984499,0.5493749,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9780,4608,1,2006,1986,BT,BT.1,BT.1.2,A,?,E,A,A,C,C,A,B,B,A,E,2,-0.5694773,-1.6288356000000002,-1.3787748,-1.6625313000000002,-0.9595925,-0.8560336,-0.984499,0.5493749,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9781,4608,3,2006,1997,BT,BT.43,BT.43.5,A,?,A,A,A,B,C,A,B,B,A,C,4,-0.48912749999999994,0.11756980000000002,-1.0085294,0.0457524,-0.816861,-0.45833209999999996,-0.8124724,0.8255940999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9782,4609,1,2005,2001,Y,Y.34,Y.34.0,B,C,A,A,A,B,C,B,B,A,D,C,4,-0.4007428,-0.2974176,-0.6151437,-0.2756079,-0.043732400000000005,-0.6267703,-0.7387468,-0.6435634,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9783,4609,1,2006,2001,Y,Y.34,Y.34.0,B,C,A,A,A,B,C,B,B,A,A,D,4,-0.4007428,-0.2974176,-0.6151437,-0.2756079,-0.043732400000000005,-0.6267703,-0.7387468,-0.6435634,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9784,4609,2,2005,2000,W,W.28,W.28.7,I,A,A,?,?,C,?,A,B,A,B,D,4,-1.4934998,-0.107215,-1.2399328,0.06266609999999999,-2.2679641,-0.5741334,1.0306696,-0.1786402,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9785,4610,2,2005,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,B,B,B,4,0.386685,-0.7296961999999999,1.6063284,-0.6984504,0.3547263,0.3616348,0.9938066999999999,-1.0519301,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9786,4611,2,2005,2002,AU,AU.58,AU.58.0,B,A,A,A,A,C,C,A,B,B,C,D,2,-0.9792611999999999,-1.0582278999999999,-1.1010908000000001,-1.1043792,-0.8109139,-1.2490562,-0.8861981,-0.7737419,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9787,4611,2,2006,2002,AU,AU.58,AU.58.0,B,A,A,A,A,C,C,A,B,A,D,B,2,-0.9792611999999999,-1.0582278999999999,-1.1010908000000001,-1.1043792,-0.8109139,-1.2490562,-0.8861981,-0.7737419,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9788,4612,2,2005,1998,X,X.3,X.3.5,B,?,A,A,A,C,C,A,B,B,A,C,4,-0.44091769999999997,-0.2974176,-0.6845648,-0.3601764,-0.34703670000000003,-0.9507800999999999,-1.0090742,-0.9236113000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9789,4613,1,2006,2000,X,X.38,X.38.0,C,C,A,C,A,B,?,A,B,B,B,B,4,-0.8587365,0.048405199999999995,0.24104859999999997,-0.0219024,-0.4719267,-0.6115640999999999,-1.1811008,-0.4707214,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9790,4614,1,2005,1986,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,A,B,5,0.4429298,-0.470329,1.7451704,-0.5293134,-0.0021024,-0.1448497,0.8340678,-1.4088818,J,-0.2315299,-0.2661168,-0.27233720000000006,1.4086365,0.0
9791,4614,4,2005,2003,AJ,AJ.40,AJ.40.3,I,C,A,?,?,B,?,A,A,A,A,D,4,0.1376007,0.39422809999999997,0.009645299999999999,0.3163716,-0.0972567,0.8178218,1.0675324,0.4038813,J,-0.2315299,-0.2661168,-0.27233720000000006,1.4086365,0.0
9792,4615,2,2005,2000,BT,BT.63,BT.63.4,J,C,B,?,?,B,?,A,A,A,A,D,4,-0.0793437,0.4806838,0.0327856,0.40094009999999997,-0.6265524,0.8575919,0.8832181999999998,1.4212428,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9793,4615,2,2006,2000,BT,BT.63,BT.63.4,J,C,B,?,?,B,?,A,A,A,A,B,4,-0.0793437,0.4806838,0.0327856,0.40094009999999997,-0.6265524,0.8575919,0.8832181999999998,1.4212428,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9794,4616,1,2005,2002,BW,BW.167,BW.167.0,I,C,B,?,?,D,?,B,B,A,A,E,5,0.3224052,1.6910638,1.5600476,1.5848991000000001,0.4558277,1.4518048000000001,1.7187758999999998,1.1285052,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9795,4616,1,2006,2002,BW,BW.167,BW.167.0,I,C,B,?,?,D,?,B,B,B,A,D,5,0.3224052,1.6910638,1.5600476,1.5848991000000001,0.4558277,1.4518048000000001,1.7187758999999998,1.1285052,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9796,4616,2,2005,2004,BW,BW.167,BW.167.0,I,C,F,?,?,D,?,B,A,A,A,D,5,0.3224052,1.8639752,1.5600476,1.7540361,0.4558277,1.4518048000000001,1.6942006,1.3249763,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9797,4616,2,2006,2004,BW,BW.167,BW.167.0,I,C,F,?,?,D,?,B,A,A,A,C,5,0.3224052,1.8639752,1.5600476,1.7540361,0.4558277,1.4518048000000001,1.6942006,1.3249763,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9798,4616,4,2006,2007,BW,BW.167,BW.167.0,I,C,F,?,?,D,?,B,A,A,B,C,5,0.3224052,2.2097981,1.6063284,2.1768785,0.6461363,1.9255373,1.7433511000000002,1.2128478,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9799,4617,1,2005,1995,BW,BW.157,BW.157.1,I,?,E,?,?,E,?,A,B,B,B,D,5,1.5678266,0.048405199999999995,1.0741006000000002,0.3163716,1.7166221000000002,1.8389788,1.1535457,0.3050988,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9800,4617,2,2005,1991,AI,AI.17,AI.17.0,A,?,E,C,A,B,?,A,B,A,A,D,5,-0.320393,0.2213167,0.0790663,0.1472346,0.0157391,-0.1717531,-1.1073751,0.9125620999999999,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9801,4617,3,2005,1995,AX,AX.1,AX.1.1,F,?,A,B,A,F,?,B,B,A,B,C,1,-1.5176047,-2.2858989,-2.1886864,-2.3052517999999997,-2.4820611,-2.0807202,-0.984499,-1.4136951,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9802,4618,2,2006,1995,M,M.16,M.16.2,B,?,A,A,A,C,C,A,B,B,C,D,2,-0.7703518,-1.0928102,-1.0316697,-1.1382066000000002,-0.8822796,-1.4771497,-1.2548264999999998,-0.9952641999999999,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9803,4619,1,2005,2001,X,X.24,X.24.3,B,C,A,A,A,C,C,A,B,B,A,C,2,-0.7221419,-0.9890633,-1.193652,-1.0367243,-0.9655396,-1.1964192,-0.7878972,-0.8667266,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9804,4621,3,2006,1997,AO,AO.7,AO.7.6,F,?,A,C,A,C,?,A,B,B,A,B,2,-0.706072,-1.0409367,-1.1473714,-1.0874654,-0.9536453000000001,-1.4771497,-1.0582247,-0.6408285,H,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9805,4621,4,2005,1997,AO,AO.7,AO.7.6,F,?,A,C,A,C,?,A,B,B,B,D,2,-0.706072,-1.0409367,-1.1473714,-1.0874654,-0.9536453000000001,-1.4771497,-1.0582247,-0.6408285,H,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9806,4621,5,2006,2003,AJ,AJ.129,AJ.129.3,G,C,A,A,C,E,A,A,A,A,A,B,4,0.7000491,0.2213167,1.0509603,0.1472346,0.6164006,0.5511279,0.4162889,0.0505397,H,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9807,4622,1,2005,1996,M,M.16,M.16.1,B,A,A,A,A,C,C,B,B,A,B,F,2,-0.7703518,-1.5077976,-1.2399328,-1.5441353,-0.8525439,-1.4151551000000002,-1.0090742,-0.9378325000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9808,4622,1,2006,1996,M,M.16,M.16.1,B,A,A,A,A,C,C,B,B,C,D,C,2,-0.7703518,-1.5077976,-1.2399328,-1.5441353,-0.8525439,-1.4151551000000002,-1.0090742,-0.9378325000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9809,4622,2,2005,2002,K,K.65,K.65.5,G,A,F,A,C,D,A,B,A,A,A,C,4,0.1777756,0.11756980000000002,0.3104696,0.48550859999999996,0.176312,0.34291940000000004,0.5637403,0.165403,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9810,4622,2,2006,2002,K,K.65,K.65.5,G,A,F,A,C,D,A,B,A,A,E,B,4,0.1777756,0.11756980000000002,0.3104696,0.48550859999999996,0.176312,0.34291940000000004,0.5637403,0.165403,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9811,4623,1,2005,1989,BW,BW.92,BW.92.0,I,?,C,?,?,C,?,A,B,C,D,D,4,-0.9230164000000001,-0.9890633,-1.5407571000000002,-0.5293134,-1.2391082,-0.6735588,0.1705366,-1.0055472,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9812,4623,2,2006,1999,L,L.26,L.26.1,F,C,A,C,A,B,?,B,B,B,A,B,2,-0.4007428,-0.6432405,-0.33745970000000003,-0.6984504,-0.2875652,-0.6653708,-1.0090742,-0.6900556999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9813,4623,3,2005,1999,L,L.26,L.26.1,F,C,A,C,A,B,?,B,B,A,B,B,2,-0.4007428,-0.6432405,-0.33745970000000003,-0.6984504,-0.2875652,-0.6653708,-1.0090742,-0.6900556999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9814,4625,3,2005,1988,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,B,C,5,0.4429298,0.1348609,1.0972409,0.06266609999999999,0.17036479999999998,0.0972803,0.9446563,-1.2135046999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
